"karat","purity_level","price_usd","price_birr","time"
"14","47.46","21.4192708","302.156298","2010/04/23"
"24","99.96","36.8859310","520.429687","2010/04/26"
"23","95.73","35.3490172","498.745117","2010/04/26"
"22","91.39","33.8121034","477.060547","2010/04/26"
"21","86.84","32.2751896","455.375976","2010/04/26"
"20","82.08","30.7382758","433.691406","2010/04/26"
"19","77.08","29.2013620","412.006836","2010/04/26"
"18","71.81","27.6644483","390.322265","2010/04/26"
"17","66.26","26.1275345","368.637695","2010/04/26"
"16","60.38","24.5906207","346.953125","2010/04/26"
"15","54.13","23.0537069","325.268554","2010/04/26"
"14","47.46","21.5167931","303.583984","2010/04/26"
"24","99.96","36.6544495","517.252197","2010/04/26"
"23","95.73","35.1271808","495.700022","2010/04/26"
"22","91.39","33.5999121","474.147847","2010/04/26"
"21","86.84","32.0726433","452.595673","2010/04/26"
"20","82.08","30.5453746","431.043498","2010/04/26"
"19","77.08","29.0181059","409.491323","2010/04/26"
"18","71.81","27.4908371","387.939148","2010/04/26"
"17","66.26","25.9635684","366.386973","2010/04/26"
"16","60.38","24.4362997","344.834798","2010/04/26"
"15","54.13","22.9090309","323.282623","2010/04/26"
"14","47.46","21.3817622","301.730448","2010/04/26"
"24","99.96","36.6544495","517.252197","2010/04/28"
"23","95.73","35.1271808","495.700022","2010/04/28"
"22","91.39","33.5999121","474.147847","2010/04/28"
"21","86.84","32.0726433","452.595673","2010/04/28"
"20","82.08","30.5453746","431.043498","2010/04/28"
"19","77.08","29.0181059","409.491323","2010/04/28"
"18","71.81","27.4908371","387.939148","2010/04/28"
"17","66.26","25.9635684","366.386973","2010/04/28"
"16","60.38","24.4362997","344.834798","2010/04/28"
"15","54.13","22.9090309","323.282623","2010/04/28"
"14","47.46","21.3817622","301.730448","2010/04/28"
"24","99.96","37.1572788","524.437647","2010/04/29"
"23","95.73","35.6090588","502.586078","2010/04/29"
"22","91.39","34.0608389","480.734510","2010/04/29"
"21","86.84","32.5126189","458.882941","2010/04/29"
"20","82.08","30.9643990","437.031372","2010/04/29"
"19","77.08","29.4161790","415.179804","2010/04/29"
"18","71.81","27.8679591","393.328235","2010/04/29"
"17","66.26","26.3197391","371.476666","2010/04/29"
"16","60.38","24.7715192","349.625098","2010/04/29"
"15","54.13","23.2232992","327.773529","2010/04/29"
"14","47.46","21.6750793","305.921960","2010/04/29"
"24","99.96","37.1572788","524.437647","2010/04/29"
"23","95.73","35.6090588","502.586078","2010/04/29"
"22","91.39","34.0608389","480.734510","2010/04/29"
"21","86.84","32.5126189","458.882941","2010/04/29"
"20","82.08","30.9643990","437.031372","2010/04/29"
"19","77.08","29.4161790","415.179804","2010/04/29"
"18","71.81","27.8679591","393.328235","2010/04/29"
"17","66.26","26.3197391","371.476666","2010/04/29"
"16","60.38","24.7715192","349.625098","2010/04/29"
"15","54.13","23.2232992","327.773529","2010/04/29"
"14","47.46","21.6750793","305.921960","2010/04/29"
"24","99.96","37.8327546","534.332801","2010/05/03"
"23","95.73","36.2563898","512.068934","2010/05/03"
"22","91.39","34.6800250","489.805068","2010/05/03"
"21","86.84","33.1036603","467.541201","2010/05/03"
"20","82.08","31.5272955","445.277334","2010/05/03"
"19","77.08","29.9509307","423.013467","2010/05/03"
"18","71.81","28.3745659","400.749601","2010/05/03"
"17","66.26","26.7982011","378.485734","2010/05/03"
"16","60.38","25.2218364","356.221867","2010/05/03"
"15","54.13","23.6454716","333.958001","2010/05/03"
"14","47.46","22.0691068","311.694134","2010/05/03"
"Urea USG Bulk","USD","____","____","2010/05/03"
"Urea Mea Index","USD","April","269","2010/05/03"
"24","99.96","37.9243827","535.718502","2010/05/04"
"23","95.73","36.3442001","513.396898","2010/05/04"
"22","91.39","34.7640174","491.075294","2010/05/04"
"21","86.84","33.1838348","468.753690","2010/05/04"
"20","82.08","31.6036522","446.432085","2010/05/04"
"19","77.08","30.0234696","424.110481","2010/05/04"
"18","71.81","28.4432870","401.788877","2010/05/04"
"17","66.26","26.8631044","379.467272","2010/05/04"
"16","60.38","25.2829218","357.145668","2010/05/04"
"15","54.13","23.7027391","334.824064","2010/05/04"
"14","47.46","22.1225565","312.502460","2010/05/04"
"24","99.96","38.1462191","538.928258","2010/05/06"
"23","95.73","36.5567933","516.472914","2010/05/06"
"22","91.39","34.9673675","494.017569","2010/05/06"
"21","86.84","33.3779417","471.562225","2010/05/06"
"20","82.08","31.7885159","449.106881","2010/05/06"
"19","77.08","30.1990901","426.651537","2010/05/06"
"18","71.81","28.6096643","404.196193","2010/05/06"
"17","66.26","27.0202385","381.740849","2010/05/06"
"16","60.38","25.4308127","359.285505","2010/05/06"
"15","54.13","23.8413869","336.830161","2010/05/06"
"14","47.46","22.2519611","314.374817","2010/05/06"
"24","99.96","38.1462191","538.928258","2010/05/06"
"23","95.73","36.5567933","516.472914","2010/05/06"
"22","91.39","34.9673675","494.017569","2010/05/06"
"21","86.84","33.3779417","471.562225","2010/05/06"
"20","82.08","31.7885159","449.106881","2010/05/06"
"19","77.08","30.1990901","426.651537","2010/05/06"
"18","71.81","28.6096643","404.196193","2010/05/06"
"17","66.26","27.0202385","381.740849","2010/05/06"
"16","60.38","25.4308127","359.285505","2010/05/06"
"15","54.13","23.8413869","336.830161","2010/05/06"
"14","47.46","22.2519611","314.374817","2010/05/06"
"24","99.96","38.0320859","537.391662","2010/05/08"
"23","95.73","36.4474156","515.000343","2010/05/08"
"22","91.39","34.8627454","492.609023","2010/05/08"
"21","86.84","33.2780751","470.217704","2010/05/08"
"20","82.08","31.6934049","447.826385","2010/05/08"
"19","77.08","30.1087346","425.435066","2010/05/08"
"18","71.81","28.5240644","403.043746","2010/05/08"
"17","66.26","26.9393941","380.652427","2010/05/08"
"16","60.38","25.3547239","358.261108","2010/05/08"
"15","54.13","23.7700536","335.869788","2010/05/08"
"14","47.46","22.1853834","313.478469","2010/05/08"
"24","99.96","38.6557998","546.277772","2010/05/11"
"23","95.73","37.0451415","523.516198","2010/05/11"
"22","91.39","35.4344832","500.754624","2010/05/11"
"21","86.84","33.8238249","477.993050","2010/05/11"
"20","82.08","32.2131665","455.231477","2010/05/11"
"19","77.08","30.6025082","432.469903","2010/05/11"
"18","71.81","28.9918499","409.708329","2010/05/11"
"17","66.26","27.3811915","386.946755","2010/05/11"
"16","60.38","25.7705332","364.185181","2010/05/11"
"15","54.13","24.1598749","341.423607","2010/05/11"
"14","47.46","22.5492166","318.662033","2010/05/11"
"24","99.96","38.8760288","549.545128","2010/05/12"
"23","95.73","37.2561942","526.647414","2010/05/12"
"22","91.39","35.6363597","503.749701","2010/05/12"
"21","86.84","34.0165252","480.851987","2010/05/12"
"20","82.08","32.3966906","457.954273","2010/05/12"
"19","77.08","30.7768561","435.056560","2010/05/12"
"18","71.81","29.1570216","412.158846","2010/05/12"
"17","66.26","27.5371870","389.261132","2010/05/12"
"16","60.38","25.9173525","366.363419","2010/05/12"
"15","54.13","24.2975180","343.465705","2010/05/12"
"14","47.46","22.6776834","320.567991","2010/05/12"
"24","99.96","39.5656507","559.372443","2010/05/13"
"23","95.73","37.9170819","536.065258","2010/05/13"
"22","91.39","36.2685131","512.758073","2010/05/13"
"21","86.84","34.6199443","489.450888","2010/05/13"
"20","82.08","32.9713756","466.143703","2010/05/13"
"19","77.08","31.3228068","442.836517","2010/05/13"
"18","71.81","29.6742380","419.529332","2010/05/13"
"17","66.26","28.0256692","396.222147","2010/05/13"
"16","60.38","26.3771004","372.914962","2010/05/13"
"15","54.13","24.7285317","349.607777","2010/05/13"
"14","47.46","23.0799629","326.300592","2010/05/13"
"24","99.96","39.6897505","561.206126","2010/05/14"
"23","95.73","38.0360109","537.822537","2010/05/14"
"22","91.39","36.3822713","514.438949","2010/05/14"
"21","86.84","34.7285317","491.055360","2010/05/14"
"20","82.08","33.0747920","467.671772","2010/05/14"
"19","77.08","31.4210524","444.288183","2010/05/14"
"18","71.81","29.7673128","420.904594","2010/05/14"
"17","66.26","28.1135732","397.521006","2010/05/14"
"16","60.38","26.4598336","374.137417","2010/05/14"
"15","54.13","24.8060940","350.753829","2010/05/14"
"14","47.46","23.1523544","327.370240","2010/05/14"
"24","99.96","40.0993441","567.077706","2010/05/17"
"23","95.73","38.4285381","543.449469","2010/05/17"
"22","91.39","36.7577321","519.821231","2010/05/17"
"21","86.84","35.0869261","496.192993","2010/05/17"
"20","82.08","33.4161201","472.564755","2010/05/17"
"19","77.08","31.7453141","448.936517","2010/05/17"
"18","71.81","30.0745081","425.308280","2010/05/17"
"17","66.26","28.4037020","401.680042","2010/05/17"
"16","60.38","26.7328960","378.051804","2010/05/17"
"15","54.13","25.0620900","354.423566","2010/05/17"
"14","47.46","23.3912840","330.795329","2010/05/17"
"24","99.96","39.4434799","557.877141","2010/05/18"
"23","95.73","37.8000016","534.632260","2010/05/18"
"22","91.39","36.1565232","511.387379","2010/05/18"
"21","86.84","34.5130449","488.142498","2010/05/18"
"20","82.08","32.8695666","464.897618","2010/05/18"
"19","77.08","31.2260882","441.652737","2010/05/18"
"18","71.81","29.5826099","418.407856","2010/05/18"
"17","66.26","27.9391316","395.162975","2010/05/18"
"16","60.38","26.2956532","371.918094","2010/05/18"
"15","54.13","24.6521749","348.673213","2010/05/18"
"14","47.46","23.0086966","325.428332","2010/05/18"
"24","99.96","39.4434799","557.877141","2010/05/19"
"23","95.73","37.8000016","534.632260","2010/05/19"
"22","91.39","36.1565232","511.387379","2010/05/19"
"21","86.84","34.5130449","488.142498","2010/05/19"
"20","82.08","32.8695666","464.897618","2010/05/19"
"19","77.08","31.2260882","441.652737","2010/05/19"
"18","71.81","29.5826099","418.407856","2010/05/19"
"17","66.26","27.9391316","395.162975","2010/05/19"
"16","60.38","26.2956532","371.918094","2010/05/19"
"15","54.13","24.6521749","348.673213","2010/05/19"
"14","47.46","23.0086966","325.428332","2010/05/19"
"24","99.96","38.6493698","546.799689","2010/05/20"
"23","95.73","37.0389794","524.016369","2010/05/20"
"22","91.39","35.4285890","501.233049","2010/05/20"
"21","86.84","33.8181986","478.449728","2010/05/20"
"20","82.08","32.2078082","455.666408","2010/05/20"
"19","77.08","30.5974178","432.883087","2010/05/20"
"18","71.81","28.9870273","410.099767","2010/05/20"
"17","66.26","27.3766369","387.316447","2010/05/20"
"16","60.38","25.7662465","364.533126","2010/05/20"
"15","54.13","24.1558561","341.749806","2010/05/20"
"14","47.46","22.5454657","318.966485","2010/05/20"
"24","99.96","38.0674511","538.642822","2010/05/21"
"23","95.73","36.4813073","516.199371","2010/05/21"
"22","91.39","34.8951635","493.755921","2010/05/21"
"21","86.84","33.3090197","471.312470","2010/05/21"
"20","82.08","31.7228759","448.869019","2010/05/21"
"19","77.08","30.1367321","426.425568","2010/05/21"
"18","71.81","28.5505883","403.982117","2010/05/21"
"17","66.26","26.9644445","381.538666","2010/05/21"
"16","60.38","25.3783007","359.095215","2010/05/21"
"15","54.13","23.7921569","336.651764","2010/05/21"
"14","47.46","22.2060131","314.208313","2010/05/21"
"14","47.46","22.2060131","314.208313","2010/05/24"
"15","54.13","23.7921569","336.651764","2010/05/24"
"16","60.38","25.3783007","359.095215","2010/05/24"
"17","66.26","26.9644445","381.538666","2010/05/24"
"18","71.81","28.5505883","403.982117","2010/05/24"
"19","77.08","30.1367321","426.425568","2010/05/24"
"20","82.08","31.7228759","448.869019","2010/05/24"
"21","86.84","33.3090197","471.312470","2010/05/24"
"22","91.39","34.8951635","493.755921","2010/05/24"
"23","95.73","36.4813073","516.199371","2010/05/24"
"24","99.96","38.0674511","538.642822","2010/05/24"
"14","47.46","22.2060131","314.208313","2010/05/26"
"15","54.13","23.7921569","336.651764","2010/05/26"
"16","60.38","25.3783007","359.095215","2010/05/26"
"17","66.26","26.9644445","381.538666","2010/05/26"
"18","71.81","28.5505883","403.982117","2010/05/26"
"19","77.08","30.1367321","426.425568","2010/05/26"
"20","82.08","31.7228759","448.869019","2010/05/26"
"21","86.84","33.3090197","471.312470","2010/05/26"
"22","91.39","34.8951635","493.755921","2010/05/26"
"23","95.73","36.4813073","516.199371","2010/05/26"
"24","99.96","38.0674511","538.642822","2010/05/26"
"14","47.46","22.2969714","315.628792","2010/05/26"
"15","54.13","23.8896122","338.173706","2010/05/26"
"16","60.38","25.4822530","360.718620","2010/05/26"
"17","66.26","27.0748939","383.263534","2010/05/26"
"18","71.81","28.6675347","405.808447","2010/05/26"
"19","77.08","30.2601755","428.353361","2010/05/26"
"20","82.08","31.8528163","450.898275","2010/05/26"
"21","86.84","33.4454571","473.443189","2010/05/26"
"22","91.39","35.0380979","495.988103","2010/05/26"
"23","95.73","36.6307388","518.533016","2010/05/26"
"24","99.96","38.2233796","541.077930","2010/05/26"
"14","47.46","22.7498874","322.128510","2010/05/31"
"15","54.13","24.3748794","345.137689","2010/05/31"
"16","60.38","25.9998713","368.146869","2010/05/31"
"17","66.26","27.6248633","391.156048","2010/05/31"
"18","71.81","29.2498553","414.165227","2010/05/31"
"19","77.08","30.8748472","437.174407","2010/05/31"
"20","82.08","32.4998392","460.183586","2010/05/31"
"21","86.84","34.1248312","483.192765","2010/05/31"
"22","91.39","35.7498231","506.201944","2010/05/31"
"23","95.73","37.3748151","529.211124","2010/05/31"
"24","99.96","38.9998070","552.220303","2010/05/31"
"14","47.46","22.7498874","322.128510","2010/06/01"
"15","54.13","24.3748794","345.137689","2010/06/01"
"16","60.38","25.9998713","368.146869","2010/06/01"
"17","66.26","27.6248633","391.156048","2010/06/01"
"18","71.81","29.2498553","414.165227","2010/06/01"
"19","77.08","30.8748472","437.174407","2010/06/01"
"20","82.08","32.4998392","460.183586","2010/06/01"
"21","86.84","34.1248312","483.192765","2010/06/01"
"22","91.39","35.7498231","506.201944","2010/06/01"
"23","95.73","37.3748151","529.211124","2010/06/01"
"24","99.96","38.9998070","552.220303","2010/06/01"
"14","47.46","22.9177383","324.596647","2010/06/02"
"15","54.13","24.5547196","347.782122","2010/06/02"
"16","60.38","26.1917009","370.967597","2010/06/02"
"17","66.26","27.8286822","394.153071","2010/06/02"
"18","71.81","29.4656635","417.338546","2010/06/02"
"19","77.08","31.1026448","440.524021","2010/06/02"
"20","82.08","32.7396262","463.709496","2010/06/02"
"21","86.84","34.3766075","486.894971","2010/06/02"
"22","91.39","36.0135888","510.080446","2010/06/02"
"23","95.73","37.6505701","533.265920","2010/06/02"
"24","99.96","39.2875514","556.451395","2010/06/02"
"14","47.46","22.9252400","324.748634","2010/06/03"
"15","54.13","24.5627572","347.944965","2010/06/03"
"16","60.38","26.2002743","371.141296","2010/06/03"
"17","66.26","27.8377914","394.337627","2010/06/03"
"18","71.81","29.4753086","417.533958","2010/06/03"
"19","77.08","31.1128257","440.730289","2010/06/03"
"20","82.08","32.7503429","463.926620","2010/06/03"
"21","86.84","34.3878600","487.122951","2010/06/03"
"22","91.39","36.0253772","510.319282","2010/06/03"
"23","95.73","37.6628943","533.515613","2010/06/03"
"24","99.96","39.3004115","556.711944","2010/06/03"
"14","47.46","22.8333440","323.499621","2010/06/04"
"15","54.13","24.4642971","346.606737","2010/06/04"
"16","60.38","26.0952503","369.713853","2010/06/04"
"17","66.26","27.7262034","392.820969","2010/06/04"
"18","71.81","29.3571566","415.928085","2010/06/04"
"19","77.08","30.9881097","439.035201","2010/06/04"
"20","82.08","32.6190629","462.142316","2010/06/04"
"21","86.84","34.2500160","485.249432","2010/06/04"
"22","91.39","35.8809692","508.356548","2010/06/04"
"23","95.73","37.5119223","531.463664","2010/06/04"
"24","99.96","39.1428755","554.570780","2010/06/04"
"14","47.46","22.8333440","323.499621","2010/06/07"
"15","54.13","24.4642971","346.606737","2010/06/07"
"16","60.38","26.0952503","369.713853","2010/06/07"
"17","66.26","27.7262034","392.820969","2010/06/07"
"18","71.81","29.3571566","415.928085","2010/06/07"
"19","77.08","30.9881097","439.035201","2010/06/07"
"20","82.08","32.6190629","462.142316","2010/06/07"
"21","86.84","34.2500160","485.249432","2010/06/07"
"22","91.39","35.8809692","508.356548","2010/06/07"
"23","95.73","37.5119223","531.463664","2010/06/07"
"24","99.96","39.1428755","554.570780","2010/06/07"
"14","47.46","22.7330086","322.180722","2010/06/08"
"15","54.13","24.3567949","345.193631","2010/06/08"
